2019-08-14 11:39:17.707 [restartedMain] INFO  com.payProject.application - Starting application on DESKTOP-7NQ821V with PID 876 (C:\Users\ADMIN\git\new\payproduct\parProject\target\classes started by ADMIN in C:\Users\ADMIN\git\new\payproduct\parProject)
2019-08-14 15:51:41.819 [http-nio-8080-exec-9] INFO  com.payProject.config.interceptor.MyInterceptor - MyInterceptor01--->postHandle()执行控制器之后且在渲染视图前调用此方法....
2019-08-14 15:51:41.842 [http-nio-8080-exec-7] INFO  com.payProject.config.interceptor.MyInterceptor - MyInterceptor01--->postHandle()执行控制器之后且在渲染视图前调用此方法....
2019-08-14 15:51:41.867 [http-nio-8080-exec-10] INFO  com.payProject.config.interceptor.MyInterceptor - MyInterceptor01--->postHandle()执行控制器之后且在渲染视图前调用此方法....
2019-08-14 15:51:41.889 [http-nio-8080-exec-1] INFO  com.payProject.config.interceptor.MyInterceptor - MyInterceptor01--->postHandle()执行控制器之后且在渲染视图前调用此方法....
2019-08-14 15:51:41.913 [http-nio-8080-exec-4] INFO  com.payProject.config.interceptor.MyInterceptor - MyInterceptor01--->postHandle()执行控制器之后且在渲染视图前调用此方法....
2019-08-14 15:51:41.943 [http-nio-8080-exec-8] INFO  com.payProject.system.contorller.UserContorller - 查询用户请求参数com.payProject.system.entity.User@510e242[
  userId=<null>
  userName=<null>
  userPassword=<null>
  userSalt=<null>
  userMail=<null>
  userPhone=<null>
  userQQ=<null>
  userWechar=<null>
  userType=<null>
  userAddress=<null>
  userCity=<null>
  payPassword=<null>
  status=<null>
  retain1=<null>
  retain2=<null>
  retain3=<null>
  retain4=<null>
  retain5=<null>
  retain6=<null>
  retain7=<null>
  retain8=<null>
  retain9=<null>
  retain10=<null>
  id=<null>
  createTime=2019-08-14 15:51:41.0
  submitTime=2019-08-14 15:51:41.0
  submitSystem=PP
  status=1
]
2019-08-14 15:51:41.944 [http-nio-8080-exec-8] DEBUG c.p.system.mapper.UserMapper.selectByExample_COUNT - ==>  Preparing: SELECT count(0) FROM system_user 
2019-08-14 15:51:41.944 [http-nio-8080-exec-8] DEBUG c.p.system.mapper.UserMapper.selectByExample_COUNT - ==> Parameters: 
2019-08-14 15:51:41.945 [http-nio-8080-exec-8] DEBUG c.p.system.mapper.UserMapper.selectByExample_COUNT - <==      Total: 1
2019-08-14 15:51:41.945 [http-nio-8080-exec-8] DEBUG c.p.system.mapper.UserMapper.selectByExample - ==>  Preparing: select 'false' as QUERYID, id, userId, userName, userPassword, userSalt, userMail, userPhone, userQQ, userWechar, userType, userAddress, userCity, createTime, submitTime, submitSystem, payPassword, status, retain1, retain2, retain3, retain4, retain5, retain6, retain7, retain8, retain9, retain10 from system_user order by createTime ASC LIMIT ? 
2019-08-14 15:51:41.945 [http-nio-8080-exec-8] DEBUG c.p.system.mapper.UserMapper.selectByExample - ==> Parameters: 10(Integer)
2019-08-14 15:51:41.947 [http-nio-8080-exec-8] DEBUG c.p.system.mapper.UserMapper.selectByExample - <==      Total: 10
2019-08-14 15:51:41.948 [http-nio-8080-exec-8] INFO  com.payProject.system.contorller.UserContorller - 增加用户相应参数com.payProject.config.common.PageResult@5650ac[
  Code=0
  mas=<null>
  count=14
  data=Page{count=true, pageNum=1, pageSize=10, startRow=0, endRow=10, total=14, pages=2, reasonable=false, pageSizeZero=false}[com.payProject.system.entity.User@417290e3[
  userId=5999384236
  userName=测试
  userPassword=587b91991792944687ebb6a0f6451fb3
  userSalt=59993842366829791ecd68eccd830d95de5adf190c
  userMail=1111@qq.com
  userPhone=<null>
  userQQ=<null>
  userWechar=<null>
  userType=0
  userAddress=<null>
  userCity=<null>
  payPassword=f33ab060b6743285d1ac1839189145d9
  status=1
  retain1=<null>
  retain2=<null>
  retain3=<null>
  retain4=<null>
  retain5=<null>
  retain6=<null>
  retain7=<null>
  retain8=<null>
  retain9=<null>
  retain10=<null>
  id=1
  createTime=2019-08-01 00:00:00.0
  submitTime=2019-08-01 00:00:00.0
  submitSystem=PP
  status=1
], com.payProject.system.entity.User@4920fa3b[
  userId=8918616157
  userName=我是测试
  userPassword=a94be8f83f5515eea4b68b04a7ff0ca8
  userSalt=89186161577ac6cc7352aedc70ff2118002c4e52ea
  userMail=11@mail.com
  userPhone=<null>
  userQQ=<null>
  userWechar=<null>
  userType=0
  userAddress=<null>
  userCity=<null>
  payPassword=9751eb38035fc14d6ac729c58b9734ca
  status=1
  retain1=<null>
  retain2=<null>
  retain3=<null>
  retain4=<null>
  retain5=<null>
  retain6=<null>
  retain7=<null>
  retain8=<null>
  retain9=<null>
  retain10=<null>
  id=15
  createTime=2019-08-01 16:25:29.0
  submitTime=2019-08-01 16:25:29.0
  submitSystem=PP
  status=1
], com.payProject.system.entity.User@5b6383b5[
  userId=7943561489
  userName=我是张学友
  userPassword=1b1a2f2fcceb703d4b4e19c8c6489c6d
  userSalt=79435614898fc4b18485777503bf5df8d8f41de2cb
  userMail=2222@qq.com
  userPhone=1355555555
  userQQ=8989696996
  userWechar=848486869
  userType=0
  userAddress=香港中环
  userCity=北京市
  payPassword=ec087d5b7773b90d63d86b57b6386241
  status=1
  retain1=<null>
  retain2=<null>
  retain3=<null>
  retain4=<null>
  retain5=<null>
  retain6=<null>
  retain7=<null>
  retain8=<null>
  retain9=<null>
  retain10=<null>
  id=22
  createTime=2019-08-03 20:55:41.0
  submitTime=2019-08-05 14:33:53.0
  submitSystem=PP
  status=1
], com.payProject.system.entity.User@69827b45[
  userId=3708979384
  userName=kent
  userPassword=6617561734d91f768a57d7b75eb33d71
  userSalt=3708979384613535ace516e85e4b289d545c81338b
  userMail=123@qq.com
  userPhone=<null>
  userQQ=<null>
  userWechar=<null>
  userType=0
  userAddress=<null>
  userCity=<null>
  payPassword=324fefaabc497916a59e401d08a174c1
  status=1
  retain1=<null>
  retain2=<null>
  retain3=<null>
  retain4=<null>
  retain5=<null>
  retain6=<null>
  retain7=<null>
  retain8=<null>
  retain9=<null>
  retain10=<null>
  id=29
  createTime=2019-08-05 10:16:31.0
  submitTime=2019-08-05 10:16:31.0
  submitSystem=PP
  status=1
], com.payProject.system.entity.User@3ca21b1e[
  userId=6077333166
  userName=123,
  userPassword=a5b31bb0d8d929f7df4724925e9b5906
  userSalt=6077333166afb12c3c2a0fe7ba9847b03173bb0b9a
  userMail=123@qq.com
  userPhone=
  userQQ=
  userWechar=<null>
  userType=0
  userAddress=
  userCity=
  payPassword=6e07e031f543423359bcc5a29f628341
  status=1
  retain1=<null>
  retain2=<null>
  retain3=<null>
  retain4=<null>
  retain5=<null>
  retain6=<null>
  retain7=<null>
  retain8=<null>
  retain9=<null>
  retain10=<null>
  id=12
  createTime=2019-08-05 14:13:07.0
  submitTime=2019-08-05 14:13:07.0
  submitSystem=PP
  status=1
], com.payProject.system.entity.User@721dcf93[
  userId=8206906427
  userName=123,
  userPassword=16ecbd1684feebcce5c17627a81d82d8
  userSalt=8206906427095a044531bf52f609b411670dea427f
  userMail=2@qq.com
  userPhone=
  userQQ=
  userWechar=<null>
  userType=0
  userAddress=
  userCity=
  payPassword=b0398aea8e0b03897385a30a7cc7a39a
  status=1
  retain1=<null>
  retain2=<null>
  retain3=<null>
  retain4=<null>
  retain5=<null>
  retain6=<null>
  retain7=<null>
  retain8=<null>
  retain9=<null>
  retain10=<null>
  id=18
  createTime=2019-08-05 14:14:41.0
  submitTime=2019-08-05 14:14:41.0
  submitSystem=PP
  status=1
], com.payProject.system.entity.User@35a4944e[
  userId=3299026706
  userName=测试kent1,
  userPassword=8af581befdd0577481b1a9765583e995
  userSalt=3299026706b416fe26eb884057f44225c8156638ac
  userMail=123456@qq.com
  userPhone=
  userQQ=
  userWechar=<null>
  userType=0
  userAddress=
  userCity=
  payPassword=5a791b1bcff34cb645812cb412c31dea
  status=1
  retain1=<null>
  retain2=<null>
  retain3=<null>
  retain4=<null>
  retain5=<null>
  retain6=<null>
  retain7=<null>
  retain8=<null>
  retain9=<null>
  retain10=<null>
  id=20
  createTime=2019-08-05 14:14:47.0
  submitTime=2019-08-05 14:14:47.0
  submitSystem=PP
  status=1
], com.payProject.system.entity.User@4f0689ec[
  userId=4718318463
  userName=测试KENT,
  userPassword=241c0867a3f56e75deead6153a8e86dc
  userSalt=47183184639fc93bc544033e279b8b842daa1f0a31
  userMail=123456@QQ.COM
  userPhone=
  userQQ=
  userWechar=<null>
  userType=0
  userAddress=
  userCity=
  payPassword=11c74a4f02671a91a3fda4caed2eccbf
  status=1
  retain1=<null>
  retain2=<null>
  retain3=<null>
  retain4=<null>
  retain5=<null>
  retain6=<null>
  retain7=<null>
  retain8=<null>
  retain9=<null>
  retain10=<null>
  id=19
  createTime=2019-08-05 14:16:40.0
  submitTime=2019-08-05 14:16:40.0
  submitSystem=PP
  status=1
], com.payProject.system.entity.User@635011f9[
  userId=8674263101
  userName=测试数据
  userPassword=72cd2fafb1d241e0a8cb282ec3175125
  userSalt=8674263101bd2cb4e5fdad3ddd72535ce5043e7e59
  userMail=qqqq@qq.com
  userPhone=
  userQQ=
  userWechar=
  userType=0
  userAddress=
  userCity=
  payPassword=6f4186fc9d65f94132317f085d19758c
  status=1
  retain1=<null>
  retain2=<null>
  retain3=<null>
  retain4=<null>
  retain5=<null>
  retain6=<null>
  retain7=<null>
  retain8=<null>
  retain9=<null>
  retain10=<null>
  id=5
  createTime=2019-08-05 14:18:44.0
  submitTime=2019-08-05 14:18:44.0
  submitSystem=PP
  status=1
], com.payProject.system.entity.User@7fad2b57[
  userId=6810782049
  userName=我是测试
  userPassword=f3bc2c675af701030de897f1c01b03de
  userSalt=68107820490c5f5d5abbd3ca0311c842a60b128fb2
  userMail=11@mail.com
  userPhone=
  userQQ=
  userWechar=
  userType=0
  userAddress=
  userCity=
  payPassword=aa689532a293b17efe35755d04d20110
  status=1
  retain1=<null>
  retain2=<null>
  retain3=<null>
  retain4=<null>
  retain5=<null>
  retain6=<null>
  retain7=<null>
  retain8=<null>
  retain9=<null>
  retain10=<null>
  id=14
  createTime=2019-08-05 14:20:21.0
  submitTime=2019-08-05 14:20:21.0
  submitSystem=PP
  status=1
]]
]
2019-08-14 15:51:41.950 [http-nio-8080-exec-8] INFO  com.payProject.config.interceptor.MyInterceptor - MyInterceptor01--->postHandle()执行控制器之后且在渲染视图前调用此方法....
2019-08-14 15:51:46.233 [http-nio-8080-exec-3] INFO  com.payProject.config.interceptor.MyInterceptor - MyInterceptor01--->postHandle()执行控制器之后且在渲染视图前调用此方法....
2019-08-14 15:51:46.269 [http-nio-8080-exec-9] INFO  com.payProject.config.interceptor.MyInterceptor - MyInterceptor01--->postHandle()执行控制器之后且在渲染视图前调用此方法....
2019-08-14 15:51:46.270 [http-nio-8080-exec-6] INFO  com.payProject.config.interceptor.MyInterceptor - MyInterceptor01--->postHandle()执行控制器之后且在渲染视图前调用此方法....
2019-08-14 15:51:46.270 [http-nio-8080-exec-2] INFO  com.payProject.config.interceptor.MyInterceptor - MyInterceptor01--->postHandle()执行控制器之后且在渲染视图前调用此方法....
2019-08-14 15:51:46.272 [http-nio-8080-exec-5] INFO  com.payProject.config.interceptor.MyInterceptor - MyInterceptor01--->postHandle()执行控制器之后且在渲染视图前调用此方法....
2019-08-14 15:51:46.272 [http-nio-8080-exec-10] INFO  com.payProject.config.interceptor.MyInterceptor - MyInterceptor01--->postHandle()执行控制器之后且在渲染视图前调用此方法....
2019-08-14 15:51:46.275 [http-nio-8080-exec-7] INFO  com.payProject.config.interceptor.MyInterceptor - MyInterceptor01--->postHandle()执行控制器之后且在渲染视图前调用此方法....
2019-08-14 15:51:46.311 [http-nio-8080-exec-1] INFO  com.payProject.config.interceptor.MyInterceptor - MyInterceptor01--->postHandle()执行控制器之后且在渲染视图前调用此方法....
2019-08-14 15:51:46.320 [http-nio-8080-exec-4] INFO  com.payProject.config.interceptor.MyInterceptor - MyInterceptor01--->postHandle()执行控制器之后且在渲染视图前调用此方法....
2019-08-14 15:51:46.324 [http-nio-8080-exec-8] INFO  com.payProject.config.interceptor.MyInterceptor - MyInterceptor01--->postHandle()执行控制器之后且在渲染视图前调用此方法....
2019-08-14 15:51:46.328 [http-nio-8080-exec-3] INFO  com.payProject.config.interceptor.MyInterceptor - MyInterceptor01--->postHandle()执行控制器之后且在渲染视图前调用此方法....
2019-08-14 15:51:46.344 [http-nio-8080-exec-6] INFO  com.payProject.config.interceptor.MyInterceptor - MyInterceptor01--->postHandle()执行控制器之后且在渲染视图前调用此方法....
2019-08-14 15:51:46.347 [http-nio-8080-exec-4] INFO  com.payProject.config.interceptor.MyInterceptor - MyInterceptor01--->postHandle()执行控制器之后且在渲染视图前调用此方法....
2019-08-14 15:51:46.366 [http-nio-8080-exec-9] INFO  com.payProject.config.interceptor.MyInterceptor - MyInterceptor01--->postHandle()执行控制器之后且在渲染视图前调用此方法....
2019-08-14 15:51:46.387 [http-nio-8080-exec-2] INFO  com.payProject.config.interceptor.MyInterceptor - MyInterceptor01--->postHandle()执行控制器之后且在渲染视图前调用此方法....
2019-08-14 15:51:46.410 [http-nio-8080-exec-10] INFO  com.payProject.config.interceptor.MyInterceptor - MyInterceptor01--->postHandle()执行控制器之后且在渲染视图前调用此方法....
2019-08-14 15:51:46.432 [http-nio-8080-exec-5] INFO  com.payProject.config.interceptor.MyInterceptor - MyInterceptor01--->postHandle()执行控制器之后且在渲染视图前调用此方法....
2019-08-14 15:51:46.455 [http-nio-8080-exec-7] INFO  com.payProject.config.interceptor.MyInterceptor - MyInterceptor01--->postHandle()执行控制器之后且在渲染视图前调用此方法....
2019-08-14 15:51:46.486 [http-nio-8080-exec-1] DEBUG c.p.system.mapper.RoleMapper.selectByExample_COUNT - ==>  Preparing: SELECT count(0) FROM system_role 
2019-08-14 15:51:46.486 [http-nio-8080-exec-1] DEBUG c.p.system.mapper.RoleMapper.selectByExample_COUNT - ==> Parameters: 
2019-08-14 15:51:46.487 [http-nio-8080-exec-1] DEBUG c.p.system.mapper.RoleMapper.selectByExample_COUNT - <==      Total: 1
2019-08-14 15:51:46.487 [http-nio-8080-exec-1] DEBUG c.p.system.mapper.RoleMapper.selectByExample - ==>  Preparing: select 'true' as QUERYID, roleId, roleName, remark, createTime, submitTime, SubmitSystem, status from system_role LIMIT ? 
2019-08-14 15:51:46.487 [http-nio-8080-exec-1] DEBUG c.p.system.mapper.RoleMapper.selectByExample - ==> Parameters: 10(Integer)
2019-08-14 15:51:46.488 [http-nio-8080-exec-1] DEBUG c.p.system.mapper.RoleMapper.selectByExample - <==      Total: 3
2019-08-14 15:51:46.488 [http-nio-8080-exec-1] INFO  com.payProject.system.service.impl.RoleServiceImpl - 分页查询角色信息
2019-08-14 15:51:46.488 [http-nio-8080-exec-1] INFO  com.payProject.system.contorller.RoleContorller - com.payProject.config.common.PageResult@680f2477[
  Code=0
  mas=<null>
  count=3
  data=Page{count=true, pageNum=1, pageSize=10, startRow=0, endRow=10, total=3, pages=1, reasonable=false, pageSizeZero=false}[com.payProject.system.entity.Role@6821cbf1[
  roleId=1
  roleName=系统管理员
  remark=系统源数据不要删除
  id=<null>
  createTime=2019-08-06 11:55:52.0
  submitTime=2019-08-06 14:32:04.0
  submitSystem=PP
  status=1
], com.payProject.system.entity.Role@6d226a43[
  roleId=2
  roleName=运营
  remark=这是测试运营角色
  id=<null>
  createTime=2019-08-06 13:48:39.0
  submitTime=2019-08-06 13:48:39.0
  submitSystem=PP
  status=1
], com.payProject.system.entity.Role@3a9db236[
  roleId=3
  roleName=客服
  remark=这是测试数据
  id=<null>
  createTime=2019-08-06 14:18:46.0
  submitTime=2019-08-06 14:18:46.0
  submitSystem=PP
  status=1
]]
]
2019-08-14 15:51:46.489 [http-nio-8080-exec-1] INFO  com.payProject.config.interceptor.MyInterceptor - MyInterceptor01--->postHandle()执行控制器之后且在渲染视图前调用此方法....
2019-08-14 15:51:47.385 [http-nio-8080-exec-8] INFO  com.payProject.config.interceptor.MyInterceptor - MyInterceptor01--->postHandle()执行控制器之后且在渲染视图前调用此方法....
2019-08-14 15:51:47.419 [http-nio-8080-exec-9] INFO  com.payProject.config.interceptor.MyInterceptor - MyInterceptor01--->postHandle()执行控制器之后且在渲染视图前调用此方法....
2019-08-14 15:51:47.419 [http-nio-8080-exec-3] INFO  com.payProject.config.interceptor.MyInterceptor - MyInterceptor01--->postHandle()执行控制器之后且在渲染视图前调用此方法....
2019-08-14 15:51:47.420 [http-nio-8080-exec-6] INFO  com.payProject.config.interceptor.MyInterceptor - MyInterceptor01--->postHandle()执行控制器之后且在渲染视图前调用此方法....
2019-08-14 15:51:47.420 [http-nio-8080-exec-4] INFO  com.payProject.config.interceptor.MyInterceptor - MyInterceptor01--->postHandle()执行控制器之后且在渲染视图前调用此方法....
2019-08-14 15:51:47.421 [http-nio-8080-exec-2] INFO  com.payProject.config.interceptor.MyInterceptor - MyInterceptor01--->postHandle()执行控制器之后且在渲染视图前调用此方法....
2019-08-14 15:51:47.424 [http-nio-8080-exec-10] INFO  com.payProject.config.interceptor.MyInterceptor - MyInterceptor01--->postHandle()执行控制器之后且在渲染视图前调用此方法....
2019-08-14 15:51:47.458 [http-nio-8080-exec-5] INFO  com.payProject.config.interceptor.MyInterceptor - MyInterceptor01--->postHandle()执行控制器之后且在渲染视图前调用此方法....
2019-08-14 15:51:47.471 [http-nio-8080-exec-7] INFO  com.payProject.config.interceptor.MyInterceptor - MyInterceptor01--->postHandle()执行控制器之后且在渲染视图前调用此方法....
2019-08-14 15:51:47.475 [http-nio-8080-exec-1] INFO  com.payProject.config.interceptor.MyInterceptor - MyInterceptor01--->postHandle()执行控制器之后且在渲染视图前调用此方法....
2019-08-14 15:51:47.478 [http-nio-8080-exec-8] INFO  com.payProject.config.interceptor.MyInterceptor - MyInterceptor01--->postHandle()执行控制器之后且在渲染视图前调用此方法....
2019-08-14 15:51:47.488 [http-nio-8080-exec-9] INFO  com.payProject.config.interceptor.MyInterceptor - MyInterceptor01--->postHandle()执行控制器之后且在渲染视图前调用此方法....
2019-08-14 15:51:47.491 [http-nio-8080-exec-3] INFO  com.payProject.config.interceptor.MyInterceptor - MyInterceptor01--->postHandle()执行控制器之后且在渲染视图前调用此方法....
2019-08-14 15:51:47.517 [http-nio-8080-exec-4] INFO  com.payProject.config.interceptor.MyInterceptor - MyInterceptor01--->postHandle()执行控制器之后且在渲染视图前调用此方法....
2019-08-14 15:51:47.538 [http-nio-8080-exec-6] INFO  com.payProject.config.interceptor.MyInterceptor - MyInterceptor01--->postHandle()执行控制器之后且在渲染视图前调用此方法....
2019-08-14 15:51:47.561 [http-nio-8080-exec-2] INFO  com.payProject.config.interceptor.MyInterceptor - MyInterceptor01--->postHandle()执行控制器之后且在渲染视图前调用此方法....
2019-08-14 15:51:47.585 [http-nio-8080-exec-10] INFO  com.payProject.config.interceptor.MyInterceptor - MyInterceptor01--->postHandle()执行控制器之后且在渲染视图前调用此方法....
2019-08-14 15:51:47.610 [http-nio-8080-exec-5] INFO  com.payProject.config.interceptor.MyInterceptor - MyInterceptor01--->postHandle()执行控制器之后且在渲染视图前调用此方法....
2019-08-14 15:51:47.640 [http-nio-8080-exec-7] DEBUG c.p.s.mapper.ResourcesMapper.selectByExample_COUNT - ==>  Preparing: SELECT count(0) FROM system_resources 
2019-08-14 15:51:47.640 [http-nio-8080-exec-7] DEBUG c.p.s.mapper.ResourcesMapper.selectByExample_COUNT - ==> Parameters: 
2019-08-14 15:51:47.641 [http-nio-8080-exec-7] DEBUG c.p.s.mapper.ResourcesMapper.selectByExample_COUNT - <==      Total: 1
2019-08-14 15:51:47.642 [http-nio-8080-exec-7] DEBUG c.p.system.mapper.ResourcesMapper.selectByExample - ==>  Preparing: select 'true' as QUERYID, resourcesId, resourcesName, resourcesType, resourcesKey, parentId, resourcesUrl, description, createTime, submitTime, submitSystem, status, rank, level, retain1, retain2, retain3, retain4, retain5, retain6 from system_resources LIMIT ? 
2019-08-14 15:51:47.642 [http-nio-8080-exec-7] DEBUG c.p.system.mapper.ResourcesMapper.selectByExample - ==> Parameters: 10(Integer)
2019-08-14 15:51:47.643 [http-nio-8080-exec-7] DEBUG c.p.system.mapper.ResourcesMapper.selectByExample - <==      Total: 10
2019-08-14 15:51:47.643 [http-nio-8080-exec-7] INFO  c.payProject.system.contorller.ResourcesContorller - com.payProject.config.common.PageResult@1e5c804c[
  Code=0
  mas=<null>
  count=11
  data=Page{count=true, pageNum=1, pageSize=10, startRow=0, endRow=10, total=11, pages=2, reasonable=false, pageSizeZero=false}[com.payProject.system.entity.Resources@236b08b7[
  resourcesId=1
  resourcesName=系统管理
  resourcesType=<null>
  resourcesKey=system-manage
  parentId=<null>
  resourcesUrl=
  description=这是测试数据
  rank=0
  level=0
  retain1=<null>
  retain2=<null>
  retain3=<null>
  retain4=<null>
  retain5=<null>
  retain6=<null>
  sumList=<null>
  id=<null>
  createTime=2019-08-06 18:36:47.0
  submitTime=2019-08-06 18:36:47.0
  submitSystem=PP
  status=1
], com.payProject.system.entity.Resources@57a3890c[
  resourcesId=2
  resourcesName=角色管理
  resourcesType=<null>
  resourcesKey=system-role-manage
  parentId=1
  resourcesUrl=/system/role/roleShow
  description=这是测试数据
  rank=1
  level=1
  retain1=<null>
  retain2=<null>
  retain3=<null>
  retain4=<null>
  retain5=<null>
  retain6=<null>
  sumList=<null>
  id=<null>
  createTime=2019-08-06 18:45:49.0
  submitTime=2019-08-06 19:49:27.0
  submitSystem=PP
  status=1
], com.payProject.system.entity.Resources@57703366[
  resourcesId=3
  resourcesName=用户管理
  resourcesType=<null>
  resourcesKey=system-user-manage
  parentId=1
  resourcesUrl=/system/user/userShow
  description=这是测试数据
  rank=1
  level=1
  retain1=<null>
  retain2=<null>
  retain3=<null>
  retain4=<null>
  retain5=<null>
  retain6=<null>
  sumList=<null>
  id=<null>
  createTime=2019-08-06 18:48:26.0
  submitTime=2019-08-06 19:45:28.0
  submitSystem=PP
  status=1
], com.payProject.system.entity.Resources@2d549724[
  resourcesId=4
  resourcesName=资源管理
  resourcesType=<null>
  resourcesKey=system-resources-manage
  parentId=1
  resourcesUrl=/system/resources/resourcesShow
  description=这是测试数据
  rank=1
  level=1
  retain1=<null>
  retain2=<null>
  retain3=<null>
  retain4=<null>
  retain5=<null>
  retain6=<null>
  sumList=<null>
  id=<null>
  createTime=2019-08-06 18:49:38.0
  submitTime=2019-08-06 19:45:26.0
  submitSystem=PP
  status=1
], com.payProject.system.entity.Resources@56811c89[
  resourcesId=5
  resourcesName=业务运营
  resourcesType=<null>
  resourcesKey=manage-manage
  parentId=<null>
  resourcesUrl=
  description=这是测试数据
  rank=0
  level=0
  retain1=<null>
  retain2=<null>
  retain3=<null>
  retain4=<null>
  retain5=<null>
  retain6=<null>
  sumList=<null>
  id=<null>
  createTime=2019-08-14 11:47:35.0
  submitTime=2019-08-14 11:47:35.0
  submitSystem=PP
  status=1
], com.payProject.system.entity.Resources@1d2114bc[
  resourcesId=6
  resourcesName=商户管理
  resourcesType=<null>
  resourcesKey=manage-merchants-manage
  parentId=5
  resourcesUrl=
  description=这是商户管理测试数据
  rank=1
  level=1
  retain1=<null>
  retain2=<null>
  retain3=<null>
  retain4=<null>
  retain5=<null>
  retain6=<null>
  sumList=<null>
  id=<null>
  createTime=2019-08-14 11:49:06.0
  submitTime=2019-08-14 11:49:14.0
  submitSystem=PP
  status=1
], com.payProject.system.entity.Resources@4b9cff7d[
  resourcesId=7
  resourcesName=商户账户管理
  resourcesType=<null>
  resourcesKey=manage-merchants-account-manage
  parentId=6
  resourcesUrl=/manage/merchant/account
  description=这是测试数据
  rank=2
  level=2
  retain1=<null>
  retain2=<null>
  retain3=<null>
  retain4=<null>
  retain5=<null>
  retain6=<null>
  sumList=<null>
  id=<null>
  createTime=2019-08-14 12:04:25.0
  submitTime=2019-08-14 12:06:48.0
  submitSystem=PP
  status=1
], com.payProject.system.entity.Resources@4278ac9d[
  resourcesId=8
  resourcesName=商户费率管理
  resourcesType=<null>
  resourcesKey=manage-merchants-fee-manage
  parentId=6
  resourcesUrl=/manage/merchants/fee
  description=管理商户入款出款费率
  rank=3
  level=2
  retain1=<null>
  retain2=<null>
  retain3=<null>
  retain4=<null>
  retain5=<null>
  retain6=<null>
  sumList=<null>
  id=<null>
  createTime=2019-08-14 12:10:02.0
  submitTime=2019-08-14 12:10:29.0
  submitSystem=PP
  status=1
], com.payProject.system.entity.Resources@1c43950f[
  resourcesId=9
  resourcesName=订单管理
  resourcesType=<null>
  resourcesKey=manage-order-manage
  parentId=5
  resourcesUrl=
  description=交易和代付订单
  rank=3
  level=2
  retain1=<null>
  retain2=<null>
  retain3=<null>
  retain4=<null>
  retain5=<null>
  retain6=<null>
  sumList=<null>
  id=<null>
  createTime=2019-08-14 14:18:11.0
  submitTime=2019-08-14 15:51:37.0
  submitSystem=PP
  status=1
], com.payProject.system.entity.Resources@9d2e6cf[
  resourcesId=10
  resourcesName=交易订单管理
  resourcesType=<null>
  resourcesKey=manage-merchants-dealOrder
  parentId=9
  resourcesUrl=/manage/merchants/dealOrder
  description=交易订单查询
  rank=4
  level=2
  retain1=<null>
  retain2=<null>
  retain3=<null>
  retain4=<null>
  retain5=<null>
  retain6=<null>
  sumList=<null>
  id=<null>
  createTime=2019-08-14 14:21:08.0
  submitTime=2019-08-14 14:21:20.0
  submitSystem=PP
  status=1
]]
]
2019-08-14 15:51:47.644 [http-nio-8080-exec-7] INFO  com.payProject.config.interceptor.MyInterceptor - MyInterceptor01--->postHandle()执行控制器之后且在渲染视图前调用此方法....
2019-08-14 15:51:51.802 [http-nio-8080-exec-1] DEBUG c.p.s.mapper.ResourcesMapper.selectByExample_COUNT - ==>  Preparing: SELECT count(0) FROM system_resources 
2019-08-14 15:51:51.802 [http-nio-8080-exec-1] DEBUG c.p.s.mapper.ResourcesMapper.selectByExample_COUNT - ==> Parameters: 
2019-08-14 15:51:51.802 [http-nio-8080-exec-1] DEBUG c.p.s.mapper.ResourcesMapper.selectByExample_COUNT - <==      Total: 1
2019-08-14 15:51:51.802 [http-nio-8080-exec-1] DEBUG c.p.system.mapper.ResourcesMapper.selectByExample - ==>  Preparing: select 'true' as QUERYID, resourcesId, resourcesName, resourcesType, resourcesKey, parentId, resourcesUrl, description, createTime, submitTime, submitSystem, status, rank, level, retain1, retain2, retain3, retain4, retain5, retain6 from system_resources LIMIT ?, ? 
2019-08-14 15:51:51.802 [http-nio-8080-exec-1] DEBUG c.p.system.mapper.ResourcesMapper.selectByExample - ==> Parameters: 10(Integer), 10(Integer)
2019-08-14 15:51:51.803 [http-nio-8080-exec-1] DEBUG c.p.system.mapper.ResourcesMapper.selectByExample - <==      Total: 1
2019-08-14 15:51:51.803 [http-nio-8080-exec-1] INFO  c.payProject.system.contorller.ResourcesContorller - com.payProject.config.common.PageResult@3bc9080b[
  Code=0
  mas=<null>
  count=11
  data=Page{count=true, pageNum=2, pageSize=10, startRow=10, endRow=20, total=11, pages=2, reasonable=false, pageSizeZero=false}[com.payProject.system.entity.Resources@1a063df1[
  resourcesId=11
  resourcesName=代付订单管理
  resourcesType=<null>
  resourcesKey=manage-order-merchants-manage
  parentId=<null>
  resourcesUrl=/manage/order/merchants
  description=取款订单
  rank=5
  level=1
  retain1=<null>
  retain2=<null>
  retain3=<null>
  retain4=<null>
  retain5=<null>
  retain6=<null>
  sumList=<null>
  id=<null>
  createTime=2019-08-14 15:51:16.0
  submitTime=2019-08-14 15:51:16.0
  submitSystem=PP
  status=1
]]
]
2019-08-14 15:51:51.804 [http-nio-8080-exec-1] INFO  com.payProject.config.interceptor.MyInterceptor - MyInterceptor01--->postHandle()执行控制器之后且在渲染视图前调用此方法....
